"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Estonia","EST","Intentional homicides (per 100,000 people)","VC.IHR.PSRC.P5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.51269837025379","7.60078869360327","14.0874192529578","18.7445722997098","20.4644897057518","16.9331107707663","14.9163222204409","12.5220719104602","13.8894154504865","11.1863318699664","10.237125472438","9.87035611452351","10.2955250717787","","","","","7.1611089126341","6.43225822375433","5.2452078469808","5.25709050081297","4.89668373977064","4.76304962190459","3.94542715508526","3.11899498374319","3.42294736305643","2.50774074976129","2.2010574942782","2.11776673933884","1.95924986351187","3.15921543141343","1.95679840686505","","",
"Estonia","EST","Internally displaced persons, new displacement associated with disasters (number of cases)","VC.IDP.NWDS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","Voice and Accountability: Percentile Rank, Upper Bound of 90% Confidence Interval","VA.PER.RNK.UPPER","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","89","","92.5373153686523","","90.0497512817383","","92.5373153686523","91.0447769165039","89.9038467407227","88.9423065185547","91.3461532592773","91.8269195556641","91.3461532592773","91.9431304931641","93.3649291992188","92.9577484130859","91.5492935180664","92.0187759399414","94.0886688232422","95.0738906860352","95.5665054321289","95.0738906860352","94.6601943969727","95.6521759033203","93.7198104858398","93.2367172241211","93.2367172241211","",
"Estonia","EST","Voice and Accountability: Estimate","VA.EST","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.926167070865631","","1.03417026996613","","0.988002359867096","","1.0729513168335","1.0705794095993","1.09341907501221","0.992168545722961","1.06822168827057","1.07301092147827","1.09165287017822","1.08552134037018","1.10565173625946","1.13372588157654","1.11192464828491","1.11684858798981","1.1703360080719","1.18688273429871","1.20804572105408","1.21444833278656","1.19011688232422","1.17932105064392","1.16753268241882","1.18000292778015","1.19773054122925","",
"Estonia","EST","High-technology exports (current US$)","TX.VAL.TECH.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","838058278","915168875","615940386","1253040816","2547547118","2356378964","2546304397","2708974331","2052941145","2105999082","1843541921","1907601625","1734953949","2169142528","2680894652","2285853223","",
"Estonia","EST","Merchandise exports to low- and middle-income economies within region (% of total merchandise exports)","TX.VAL.MRCH.WR.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Estonia","EST","Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports)","TX.VAL.MRCH.R5.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.0398763139836688","0.047058650624475","0.024627077028905","0.049640590854488","0.136453571672239","0.105113283452302","0.24489790507903","0.0833145445758656","0.0784484606182062","0.282313331590798","0.171576519834802","0.0919678442676068","0.253191516513942","0.243222459268751","0.231060891111337","0.20093996083995","0.294706424181521","0.413255578647999","0.332165602839524","0.818781676231313","0.368867237359246","0.367609635259113","0.606581118420273","0.671809416545125","0.524637871402686","0.655212647645193","0.438324117797802","0.506539532284671","","","",
"Estonia","EST","Merchandise exports to low- and middle-income economies in East Asia & Pacific (% of total merchandise exports)","TX.VAL.MRCH.R1.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.06834325485065","0.299661079007795","0.494780731416985","0.132516273831613","0.252594478072934","0.245616429010029","0.280815839369641","0.326751467399085","0.396905780541834","0.761211322997225","0.846468285885941","0.933839547150176","0.757752970996766","0.700073890033727","3.00757905063614","0.986805122199782","0.799575812187523","1.00507383773815","1.49493462247497","1.80173882286842","0.94592146185291","1.03594509763085","1.36254180995049","1.54757073582731","1.67298914379842","1.97325503937582","1.56467337982254","1.54070408173072","2.08000521591775","","","",
"Estonia","EST","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.455140609072756","1.34888691565814","0.466353733176608","0.107533225751654","0.245477512966431","0.416183393600328","0.487035154998938","0.719449731971007","0.638070630789408","0.692170511513596","0.749473501354993","0.464126133628547","0.313641174359777","0.307238319185733","0.967173870584697","1.16750704703698","0.772195859783203","1.02824430405331","0.969081508021255","0.57099162702852","1.10109275855231","0.934763167229008","0.866516406597645","1.3212800305385","0.99637650739076","1.79542400387681","2.10137604704198","1.95607374300894","1.59225485267187","","","",
"Estonia","EST","ICT goods exports (% of total goods exports)","TX.VAL.ICTG.ZS.UN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.2594344566","21.3328779093","13.3444671012","14.5756106379","17.2429551202","17.0407926506","13.0485576882","6.2161934205","5.4218339274","4.7307803834","7.9513111406","11.4747977018","10.9029374645","11.6113780562","12.7982390914","11.9073927221","12.5273851956","9.2821889324","8.5121673381","7.5925868362","9.5781881683","9.8007175798","","",
